   1.400368e+00  -1.009103e+00   9.821904e+01   1.191174e-01  -8.502345e+03   3.072689e-01
   1.400246e+00  -1.008749e+00   9.821904e+01   1.191174e-01  -8.546163e+03   3.007943e-01
   1.400123e+00  -1.008394e+00   9.821904e+01   1.191174e-01  -8.591223e+03   2.940767e-01
   1.399999e+00  -1.008040e+00   9.821904e+01   1.191174e-01  -8.637529e+03   2.871095e-01
   1.399875e+00  -1.007685e+00   9.821904e+01   1.191174e-01  -8.685103e+03   2.798842e-01
   1.399751e+00  -1.007330e+00   9.821904e+01   1.191174e-01  -8.733967e+03   2.723918e-01
   1.399626e+00  -1.006976e+00   9.821904e+01   1.191174e-01  -8.784129e+03   2.646250e-01
   1.399500e+00  -1.006621e+00   9.821904e+01   1.191174e-01  -8.835609e+03   2.565747e-01
   1.399374e+00  -1.006266e+00   9.821904e+01   1.191174e-01  -8.888418e+03   2.482333e-01
   1.399248e+00  -1.005910e+00   9.821904e+01   1.191174e-01  -8.942554e+03   2.395939e-01
   1.399121e+00  -1.005555e+00   9.821904e+01   1.191174e-01  -8.998056e+03   2.306455e-01
   1.398994e+00  -1.005200e+00   9.821904e+01   1.191174e-01  -9.054937e+03   2.213800e-01
   1.398866e+00  -1.004845e+00   9.821904e+01   1.191174e-01  -9.113195e+03   2.117907e-01
   1.398737e+00  -1.004489e+00   9.821904e+01   1.191174e-01  -9.172862e+03   2.018671e-01
   1.398608e+00  -1.004134e+00   9.821904e+01   1.191174e-01  -9.233958e+03   1.916002e-01
   1.398479e+00  -1.003778e+00   9.821904e+01   1.191174e-01  -9.296479e+03   1.809833e-01
   1.398349e+00  -1.003423e+00   9.821904e+01   1.191174e-01  -9.360438e+03   1.700089e-01
   1.398219e+00  -1.003067e+00   9.821904e+01   1.191174e-01  -9.425869e+03   1.586655e-01
   1.398088e+00  -1.002712e+00   9.821904e+01   1.191174e-01  -9.492791e+03   1.469449e-01
   1.397956e+00  -1.002356e+00   9.821904e+01   1.191174e-01  -9.561196e+03   1.348417e-01
   1.397825e+00  -1.002000e+00   9.821904e+01   1.191174e-01  -9.631097e+03   1.223487e-01
   1.397692e+00  -1.001645e+00   9.821904e+01   1.191174e-01  -9.702541e+03   1.094534e-01
   1.397559e+00  -1.001289e+00   9.821904e+01   1.191174e-01  -9.775540e+03   9.614906e-02
   1.397426e+00  -1.000933e+00   9.821904e+01   1.191174e-01  -9.850086e+03   8.243115e-02
   1.397292e+00  -1.000577e+00   9.821904e+01   1.191174e-01  -9.926214e+03   6.828944e-02
   1.397158e+00  -1.000221e+00   9.821904e+01   1.191174e-01  -1.000391e+04   5.372159e-02
   1.397023e+00  -9.998655e-01   9.821904e+01   1.191174e-01  -1.008320e+04   3.872005e-02
   1.396888e+00  -9.995095e-01   9.821904e+01   1.191174e-01  -1.016415e+04   2.327272e-02
   1.396752e+00  -9.991536e-01   9.821904e+01   1.191174e-01  -1.024674e+04   7.378691e-03
   1.396616e+00  -9.987976e-01   9.821904e+01   1.191174e-01  -1.033097e+04  -8.965906e-03
   1.396479e+00  -9.984416e-01   9.821904e+01   1.191174e-01  -1.041688e+04  -2.576703e-02
   1.396342e+00  -9.980857e-01   9.821904e+01   1.191174e-01  -1.050448e+04  -4.302843e-02
   1.396204e+00  -9.977297e-01   9.821904e+01   1.191174e-01  -1.059379e+04  -6.075320e-02
   1.396066e+00  -9.973738e-01   9.821904e+01   1.191174e-01  -1.068482e+04  -7.894346e-02
   1.395927e+00  -9.970177e-01   9.821904e+01   1.191174e-01  -1.077762e+04  -9.760319e-02
   1.395788e+00  -9.966617e-01   9.821904e+01   1.191174e-01  -1.087219e+04  -1.167333e-01
   1.395648e+00  -9.963057e-01   9.821904e+01   1.191174e-01  -1.096853e+04  -1.363292e-01
   1.395508e+00  -9.959498e-01   9.821904e+01   1.191174e-01  -1.106667e+04  -1.563904e-01
   1.395367e+00  -9.955938e-01   9.821904e+01   1.191174e-01  -1.116665e+04  -1.769214e-01
   1.395226e+00  -9.952377e-01   9.821904e+01   1.191174e-01  -1.126848e+04  -1.979147e-01
   1.395084e+00  -9.948819e-01   9.821904e+01   1.191174e-01  -1.137217e+04  -2.193638e-01
   1.394942e+00  -9.945258e-01   9.821904e+01   1.191174e-01  -1.147774e+04  -2.412648e-01
   1.394799e+00  -9.941700e-01   9.821904e+01   1.191174e-01  -1.158521e+04  -2.636062e-01
   1.394656e+00  -9.938141e-01   9.821904e+01   1.191174e-01  -1.169462e+04  -2.863851e-01
   1.394512e+00  -9.934581e-01   9.821904e+01   1.191174e-01  -1.180600e+04  -3.095910e-01
   1.394368e+00  -9.931022e-01   9.821904e+01   1.191174e-01  -1.191934e+04  -3.332040e-01
   1.394223e+00  -9.927464e-01   9.821904e+01   1.191174e-01  -1.203469e+04  -3.572157e-01
   1.394078e+00  -9.923904e-01   9.821904e+01   1.191174e-01  -1.215209e+04  -3.816113e-01
   1.393932e+00  -9.920346e-01   9.821904e+01   1.191174e-01  -1.227150e+04  -4.063621e-01
   1.393786e+00  -9.916788e-01   9.821904e+01   1.191174e-01  -1.239299e+04  -4.314561e-01
   1.393639e+00  -9.913230e-01   9.821904e+01   1.191174e-01  -1.251660e+04  -4.568682e-01
   1.393492e+00  -9.909672e-01   9.821904e+01   1.191174e-01  -1.264229e+04  -4.825629e-01
   1.393345e+00  -9.906116e-01   9.821904e+01   1.191174e-01  -1.277017e+04  -5.085230e-01
   1.393196e+00  -9.902558e-01   9.821904e+01   1.191174e-01  -1.290023e+04  -5.347145e-01
   1.393048e+00  -9.899001e-01   9.821904e+01   1.191174e-01  -1.303249e+04  -5.610948e-01
   1.392898e+00  -9.895445e-01   9.821904e+01   1.191174e-01  -1.316698e+04  -5.876278e-01
   1.392748e+00  -9.891888e-01   9.821904e+01   1.191174e-01  -1.330373e+04  -6.142703e-01
   1.392598e+00  -9.888332e-01   9.821904e+01   1.191174e-01  -1.344275e+04  -6.409749e-01
   1.392447e+00  -9.884776e-01   9.821904e+01   1.191174e-01  -1.358407e+04  -6.676900e-01
   1.392296e+00  -9.881220e-01   9.821904e+01   1.191174e-01  -1.372777e+04  -6.943640e-01
   1.392144e+00  -9.877665e-01   9.821904e+01   1.191174e-01  -1.387383e+04  -7.209434e-01
   1.391992e+00  -9.874110e-01   9.821904e+01   1.191174e-01  -1.402221e+04  -7.473392e-01
   1.391839e+00  -9.870556e-01   9.821904e+01   1.191174e-01  -1.417297e+04  -7.734897e-01
   1.391685e+00  -9.867001e-01   9.821904e+01   1.191174e-01  -1.432619e+04  -7.993375e-01
   1.391532e+00  -9.863448e-01   9.821904e+01   1.191174e-01  -1.448179e+04  -8.247714e-01
   1.391377e+00  -9.859894e-01   9.821904e+01   1.191174e-01  -1.463980e+04  -8.497062e-01
   1.391222e+00  -9.856341e-01   9.821904e+01   1.191174e-01  -1.480028e+04  -8.740585e-01
   1.391067e+00  -9.852788e-01   9.821904e+01   1.191174e-01  -1.496322e+04  -8.977192e-01
   1.390911e+00  -9.849235e-01   9.821904e+01   1.191174e-01  -1.512856e+04  -9.205624e-01
   1.390754e+00  -9.845684e-01   9.821904e+01   1.191174e-01  -1.529632e+04  -9.424701e-01
   1.390597e+00  -9.842131e-01   9.821904e+01   1.191174e-01  -1.546650e+04  -9.633162e-01
   1.390439e+00  -9.838580e-01   9.821904e+01   1.191174e-01  -1.563906e+04  -9.829535e-01
   1.390281e+00  -9.835028e-01   9.821904e+01   1.191174e-01  -1.581392e+04  -1.001213e+00
   1.390122e+00  -9.831477e-01   9.821904e+01   1.191174e-01  -1.599110e+04  -1.017937e+00
   1.389963e+00  -9.827928e-01   9.821904e+01   1.191174e-01  -1.617063e+04  -1.032974e+00
   1.389803e+00  -9.824377e-01   9.821904e+01   1.191174e-01  -1.635238e+04  -1.046089e+00
   1.389643e+00  -9.820828e-01   9.821904e+01   1.191174e-01  -1.653634e+04  -1.057081e+00
   1.389482e+00  -9.817278e-01   9.821904e+01   1.191174e-01  -1.672258e+04  -1.065748e+00
   1.389320e+00  -9.813731e-01   9.821904e+01   1.191174e-01  -1.691109e+04  -1.071833e+00
   1.389158e+00  -9.810182e-01   9.821904e+01   1.191174e-01  -1.710193e+04  -1.075077e+00
   1.388996e+00  -9.806634e-01   9.821904e+01   1.191174e-01  -1.729526e+04  -1.075197e+00
   1.388833e+00  -9.803085e-01   9.821904e+01   1.191174e-01  -1.749129e+04  -1.071887e+00
   1.388669e+00  -9.799539e-01   9.821904e+01   1.191174e-01  -1.769048e+04  -1.064829e+00
   1.388505e+00  -9.795992e-01   9.821904e+01   1.191174e-01  -1.789350e+04  -1.053658e+00
   1.388340e+00  -9.792445e-01   9.821904e+01   1.191174e-01  -1.810148e+04  -1.037996e+00
   1.388175e+00  -9.788900e-01   9.821904e+01   1.191174e-01  -1.831628e+04  -1.017465e+00
   1.388009e+00  -9.785354e-01   9.821904e+01   1.191174e-01  -1.854027e+04  -9.915864e-01
   1.387843e+00  -9.781809e-01   9.821904e+01   1.191174e-01  -1.877524e+04  -9.598791e-01
   1.387676e+00  -9.778264e-01   9.821904e+01   1.191174e-01  -1.901972e+04  -9.218665e-01
   1.387508e+00  -9.774719e-01   9.821904e+01   1.191174e-01  -1.927014e+04  -8.769469e-01
   1.387340e+00  -9.771175e-01   9.821904e+01   1.191174e-01  -1.952469e+04  -8.245182e-01
   1.387171e+00  -9.767632e-01   9.821904e+01   1.191174e-01  -1.978357e+04  -7.639848e-01
   1.387002e+00  -9.764090e-01   9.821904e+01   1.191174e-01  -2.004758e+04  -6.946228e-01
   1.386832e+00  -9.760547e-01   9.821904e+01   1.191174e-01  -2.031766e+04  -6.156738e-01
   1.386662e+00  -9.757005e-01   9.821904e+01   1.191174e-01  -2.059478e+04  -5.263532e-01
   1.386491e+00  -9.753464e-01   9.821904e+01   1.191174e-01  -2.087987e+04  -4.258169e-01
   1.386320e+00  -9.749923e-01   9.821904e+01   1.191174e-01  -2.117372e+04  -3.131197e-01
   1.386148e+00  -9.746383e-01   9.821904e+01   1.191174e-01  -2.147705e+04  -1.872098e-01
   1.385975e+00  -9.742844e-01   9.821904e+01   1.191174e-01  -2.179078e+04  -4.708308e-02
   1.385802e+00  -9.739305e-01   9.821904e+01   1.191174e-01  -2.211576e+04   1.083717e-01
   1.385628e+00  -9.735767e-01   9.821904e+01   1.191174e-01  -2.245264e+04   2.804607e-01
   1.385454e+00  -9.732229e-01   9.821904e+01   1.191174e-01  -2.280231e+04   4.704269e-01
   1.385279e+00  -9.728692e-01   9.821904e+01   1.191174e-01  -2.316564e+04   6.795576e-01
   1.385104e+00  -9.725155e-01   9.821904e+01   1.191174e-01  -2.354321e+04   9.094558e-01
   1.384928e+00  -9.721618e-01   9.821904e+01   1.191174e-01  -2.393546e+04   1.161915e+00
   1.384752e+00  -9.718083e-01   9.821904e+01   1.191174e-01  -2.434279e+04   1.438764e+00
   1.384575e+00  -9.714549e-01   9.821904e+01   1.191174e-01  -2.476545e+04   1.741967e+00
   1.384397e+00  -9.711014e-01   9.821904e+01   1.191174e-01  -2.519915e+04   2.073779e+00
   1.384219e+00  -9.707481e-01   9.821904e+01   1.191174e-01  -2.564134e+04   2.436577e+00
   1.384040e+00  -9.703949e-01   9.821904e+01   1.191174e-01  -2.609392e+04   2.832638e+00
   1.383861e+00  -9.700418e-01   9.821904e+01   1.191174e-01  -2.655498e+04   3.264514e+00
   1.383681e+00  -9.696885e-01   9.821904e+01   1.191174e-01  -2.702027e+04   3.735210e+00
   1.383501e+00  -9.693356e-01   9.821904e+01   1.191174e-01  -2.748937e+04   4.247531e+00
   1.383320e+00  -9.689826e-01   9.821904e+01   1.191174e-01  -2.801560e+04   4.804589e+00
   1.383139e+00  -9.686298e-01   9.821904e+01   1.191174e-01  -2.855777e+04   5.410050e+00
   1.382957e+00  -9.682771e-01   9.821904e+01   1.191174e-01  -2.911516e+04   6.067416e+00
   1.382774e+00  -9.679244e-01   9.821904e+01   1.191174e-01  -2.968871e+04   6.780469e+00
   1.382591e+00  -9.675717e-01   9.821904e+01   1.191174e-01  -3.027909e+04   7.553540e+00
   1.382408e+00  -9.672193e-01   9.821904e+01   1.191174e-01  -3.088722e+04   8.391129e+00
   1.382224e+00  -9.668670e-01   9.821904e+01   1.191174e-01  -3.151443e+04   9.297893e+00
   1.382039e+00  -9.665146e-01   9.821904e+01   1.191174e-01  -3.216236e+04   1.027866e+01
   1.381854e+00  -9.661623e-01   9.821904e+01   1.191174e-01  -3.283239e+04   1.133883e+01
   1.381668e+00  -9.658103e-01   9.821904e+01   1.191174e-01  -3.352619e+04   1.248406e+01
   1.381482e+00  -9.654583e-01   9.821904e+01   1.191174e-01  -3.424626e+04   1.371984e+01
   1.381295e+00  -9.651063e-01   9.821904e+01   1.191174e-01  -3.499488e+04   1.505217e+01
   1.381108e+00  -9.647546e-01   9.821904e+01   1.191174e-01  -3.577459e+04   1.648730e+01
   1.380920e+00  -9.644030e-01   9.821904e+01   1.191174e-01  -3.658888e+04   1.803120e+01
   1.380731e+00  -9.640514e-01   9.821904e+01   1.191174e-01  -3.744152e+04   1.968979e+01
   1.380543e+00  -9.637000e-01   9.821904e+01   1.191174e-01  -3.833684e+04   2.146887e+01
   1.380353e+00  -9.633486e-01   9.821904e+01   1.191174e-01  -3.928003e+04   2.337389e+01
   1.380163e+00  -9.629975e-01   9.821904e+01   1.191174e-01  -4.027673e+04   2.540985e+01
   1.379973e+00  -9.626465e-01   9.821904e+01   1.191174e-01  -4.133367e+04   2.758059e+01
   1.379782e+00  -9.622955e-01   9.821904e+01   1.191174e-01  -4.245700e+04   2.988972e+01
   1.379591e+00  -9.619448e-01   9.821904e+01   1.191174e-01  -4.365314e+04   3.234010e+01
   1.379398e+00  -9.615941e-01   9.821904e+01   1.191174e-01  -4.496914e+04   3.493293e+01
   1.379206e+00  -9.612436e-01   9.821904e+01   1.191174e-01  -4.618781e+04   3.766662e+01
   1.379013e+00  -9.608932e-01   9.821904e+01   1.191174e-01  -4.736668e+04   4.053118e+01
   1.378820e+00  -9.605430e-01   9.821904e+01   1.191174e-01  -4.935900e+04   4.350303e+01
   1.378626e+00  -9.601930e-01   9.821904e+01   1.191174e-01  -5.166407e+04   4.654408e+01
   1.378431e+00  -9.598430e-01   9.821904e+01   1.191174e-01  -5.424592e+04   4.959098e+01
   1.378236e+00  -9.594934e-01   9.821904e+01   1.191174e-01  -5.771121e+04   5.240872e+01
   1.377991e+00  -9.590563e-01   9.821904e+01   1.191174e-01  -9.513902e+04   5.489724e+01
   1.377795e+00  -9.587068e-01   9.721400e+01   1.190318e-01  -9.279814e+04   5.737566e+01
   1.377599e+00  -9.583576e-01   9.622539e+01   1.189526e-01  -9.077741e+04   5.959228e+01
   1.377401e+00  -9.580085e-01   9.525307e+01   1.188793e-01  -8.905633e+04   6.149115e+01
   1.377204e+00  -9.576595e-01   9.429695e+01   1.188115e-01  -8.760184e+04   6.305935e+01
   1.377005e+00  -9.573107e-01   9.335692e+01   1.187490e-01  -8.636458e+04   6.431920e+01
   1.376807e+00  -9.569621e-01   9.243285e+01   1.186913e-01  -8.530404e+04   6.531247e+01
   1.376608e+00  -9.566137e-01   9.152461e+01   1.186381e-01  -8.438870e+04   6.608533e+01
   1.376408e+00  -9.562656e-01   9.063210e+01   1.185892e-01  -8.359329e+04   6.668056e+01
   1.376208e+00  -9.559175e-01   8.975514e+01   1.185442e-01  -8.289730e+04   6.713459e+01
   1.376007e+00  -9.555698e-01   8.889366e+01   1.185029e-01  -8.228336e+04   6.747686e+01
   1.375806e+00  -9.552221e-01   8.804750e+01   1.184651e-01  -8.173708e+04   6.773091e+01
   1.375605e+00  -9.548746e-01   8.721654e+01   1.184303e-01  -8.124668e+04   6.791553e+01
   1.375402e+00  -9.545275e-01   8.640062e+01   1.183986e-01  -8.080234e+04   6.804572e+01
   1.375200e+00  -9.541805e-01   8.559962e+01   1.183695e-01  -8.039642e+04   6.813381e+01
   1.374997e+00  -9.538338e-01   8.481340e+01   1.183430e-01  -8.002280e+04   6.818989e+01
   1.374793e+00  -9.534872e-01   8.404179e+01   1.183187e-01  -7.967655e+04   6.822227e+01
   1.374589e+00  -9.531409e-01   8.328465e+01   1.182967e-01  -7.935382e+04   6.823788e+01
   1.374385e+00  -9.527947e-01   8.254182e+01   1.182766e-01  -7.905132e+04   6.824245e+01
   1.374180e+00  -9.524488e-01   8.181319e+01   1.182583e-01  -7.876655e+04   6.824080e+01
   1.373975e+00  -9.521031e-01   8.109856e+01   1.182417e-01  -7.849788e+04   6.823695e+01
   1.373769e+00  -9.517577e-01   8.039781e+01   1.182266e-01  -7.824352e+04   6.823416e+01
   1.373562e+00  -9.514126e-01   7.971077e+01   1.182129e-01  -7.800205e+04   6.823522e+01
   1.373355e+00  -9.510675e-01   7.903728e+01   1.182005e-01  -7.777231e+04   6.824242e+01
   1.373148e+00  -9.507228e-01   7.837718e+01   1.181893e-01  -7.755322e+04   6.825761e+01
   1.372940e+00  -9.503784e-01   7.773033e+01   1.181792e-01  -7.734389e+04   6.828233e+01
   1.372732e+00  -9.500340e-01   7.709654e+01   1.181701e-01  -7.714357e+04   6.831789e+01
   1.372523e+00  -9.496902e-01   7.647566e+01   1.181619e-01  -7.695143e+04   6.836525e+01
   1.372314e+00  -9.493463e-01   7.586754e+01   1.181544e-01  -7.676686e+04   6.842525e+01
   1.372104e+00  -9.490029e-01   7.527202e+01   1.181478e-01  -7.658919e+04   6.849860e+01
   1.371894e+00  -9.486596e-01   7.468892e+01   1.181418e-01  -7.641774e+04   6.858569e+01
   1.371683e+00  -9.483165e-01   7.411806e+01   1.181364e-01  -7.625199e+04   6.868700e+01
   1.371472e+00  -9.479738e-01   7.355931e+01   1.181315e-01  -7.609134e+04   6.880278e+01
   1.371261e+00  -9.476314e-01   7.301247e+01   1.181272e-01  -7.593518e+04   6.893320e+01
   1.371049e+00  -9.472891e-01   7.247740e+01   1.181233e-01  -7.578295e+04   6.907845e+01
   1.370836e+00  -9.469472e-01   7.195390e+01   1.181199e-01  -7.563423e+04   6.923852e+01
   1.370623e+00  -9.466054e-01   7.144185e+01   1.181168e-01  -7.548991e+04   6.941355e+01
   1.370409e+00  -9.462640e-01   7.094106e+01   1.181140e-01  -7.536559e+04   6.960350e+01
   1.370196e+00  -9.459229e-01   7.045134e+01   1.181116e-01  -7.522394e+04   6.980836e+01
   1.369981e+00  -9.455819e-01   6.997255e+01   1.181094e-01  -7.508044e+04   7.002814e+01
   1.369766e+00  -9.452414e-01   6.950453e+01   1.181074e-01  -7.493440e+04   7.026270e+01
   1.369551e+00  -9.449010e-01   6.904710e+01   1.181057e-01  -7.478484e+04   7.051189e+01
   1.369335e+00  -9.445610e-01   6.860008e+01   1.181042e-01  -7.463080e+04   7.077561e+01
   1.369118e+00  -9.442213e-01   6.816335e+01   1.181028e-01  -7.447116e+04   7.105367e+01
   1.368901e+00  -9.438818e-01   6.773668e+01   1.181016e-01  -7.430462e+04   7.134583e+01
   1.368684e+00  -9.435424e-01   6.731996e+01   1.181005e-01  -7.412963e+04   7.165205e+01
   1.368466e+00  -9.432036e-01   6.691301e+01   1.180996e-01  -7.394407e+04   7.197206e+01
   1.368248e+00  -9.428648e-01   6.651567e+01   1.180988e-01  -7.374523e+04   7.230594e+01
   1.368029e+00  -9.425266e-01   6.612776e+01   1.180980e-01  -7.352982e+04   7.265370e+01
   1.367810e+00  -9.421884e-01   6.574913e+01   1.180974e-01  -7.329812e+04   7.301556e+01
   1.367590e+00  -9.418507e-01   6.537962e+01   1.180968e-01  -7.305077e+04   7.339211e+01
   1.367370e+00  -9.415131e-01   6.501906e+01   1.180963e-01  -7.278084e+04   7.378397e+01
   1.367149e+00  -9.411759e-01   6.466731e+01   1.180959e-01  -7.248289e+04   7.419189e+01
   1.366928e+00  -9.408389e-01   6.432420e+01   1.180955e-01  -7.214992e+04   7.461615e+01
   1.366706e+00  -9.405022e-01   6.398958e+01   1.180951e-01  -6.318592e+04   7.505531e+01
   1.366484e+00  -9.401659e-01   6.366325e+01   1.180948e-01  -6.324045e+04   7.545432e+01
   1.366261e+00  -9.398298e-01   6.334511e+01   1.180946e-01  -6.326377e+04   7.579781e+01
   1.366038e+00  -9.394940e-01   6.303499e+01   1.180944e-01  -6.325462e+04   7.605051e+01
   1.365815e+00  -9.391586e-01   6.273274e+01   1.180942e-01  -6.320714e+04   7.615385e+01
   1.365591e+00  -9.388233e-01   6.243822e+01   1.180940e-01  -6.310836e+04   7.602403e+01
   1.365366e+00  -9.384885e-01   6.215123e+01   1.180938e-01  -6.293461e+04   7.555785e+01
   1.365141e+00  -9.381537e-01   6.187166e+01   1.180937e-01  -6.263650e+04   7.465375e+01
   1.364916e+00  -9.378195e-01   6.159938e+01   1.180936e-01  -6.202962e+04   7.326246e+01
   1.364689e+00  -9.374853e-01   6.133421e+01   1.180935e-01  -6.202962e+04   7.326246e+01
   1.364463e+00  -9.371517e-01   6.107603e+01   1.180934e-01  -6.202962e+04   7.326246e+01
   1.476629e+00  -1.013960e+00   9.821904e+01   1.191174e-01  -4.075411e+03   9.808770e-01
   1.476582e+00  -1.013519e+00   9.821904e+01   1.191174e-01  -4.075411e+03   9.808770e-01
   1.476535e+00  -1.013078e+00   9.821904e+01   1.191174e-01  -4.075411e+03   9.808770e-01
   1.476487e+00  -1.012636e+00   9.821904e+01   1.191174e-01  -4.075861e+03   9.808718e-01
   1.476439e+00  -1.012193e+00   9.821904e+01   1.191174e-01  -4.076484e+03   9.809574e-01
   1.476390e+00  -1.011750e+00   9.821904e+01   1.191174e-01  -4.077288e+03   9.811986e-01
   1.476340e+00  -1.011305e+00   9.821904e+01   1.191174e-01  -4.078279e+03   9.816293e-01
   1.476289e+00  -1.010860e+00   9.821904e+01   1.191174e-01  -4.079463e+03   9.822633e-01
   1.476238e+00  -1.010414e+00   9.821904e+01   1.191174e-01  -4.080847e+03   9.831023e-01
   1.476186e+00  -1.009968e+00   9.821904e+01   1.191174e-01  -4.082438e+03   9.841424e-01
   1.476134e+00  -1.009521e+00   9.821904e+01   1.191174e-01  -4.084245e+03   9.853792e-01
   1.476081e+00  -1.009073e+00   9.821904e+01   1.191174e-01  -4.086275e+03   9.868091e-01
   1.476027e+00  -1.008625e+00   9.821904e+01   1.191174e-01  -4.088538e+03   9.884305e-01
