0.706825 0.463664 0 0 -nan
0.706964 0.463499 0 0 -nan
0.707104 0.463334 0 0 -nan
0.707244 0.463169 0 0 -nan
0.707385 0.463003 0 0 -nan
0.707526 0.462838 0 0 -nan
0.707668 0.462672 0 0 -nan
0.707811 0.462506 0 0 -nan
0.707954 0.46234 0 0 -nan
0.708098 0.462174 0 0 -nan
0.708242 0.462008 0 0 -nan
0.708386 0.461842 0 0 -nan
0.708531 0.461676 0 0 -nan
0.708677 0.46151 0 0 -nan
0.708823 0.461343 0 0 -nan
0.70897 0.461177 0 0 -nan
0.709117 0.461011 0 0 -nan
0.709265 0.460844 0 0 -nan
0.709413 0.460678 0 0 -nan
0.709562 0.460511 0 0 -nan
0.709711 0.460345 0 0 -nan
0.709861 0.460178 0 0 -nan
0.710011 0.460012 0 0 -nan
0.710162 0.459845 0 0 -nan
0.710313 0.459678 0 0 -nan
0.710465 0.459512 0 0 -nan
0.710617 0.459345 0 0 -nan
0.71077 0.459179 0 0 -nan
0.710923 0.459012 0 0 -nan
0.711077 0.458845 0 0 -nan
0.711231 0.458679 0 0 -nan
0.711386 0.458512 0 0 -nan
0.711541 0.458345 0 0 -nan
0.711697 0.458179 0 0 -nan
0.711854 0.458012 0 0 -nan
0.712011 0.457845 0 0 -nan
0.712168 0.457679 0 0 -nan
0.712326 0.457512 0 0 -nan
0.712485 0.457345 0 0 -nan
0.712644 0.457179 0 0 -nan
0.712804 0.457012 0 0 -nan
0.712964 0.456846 0 0 -nan
0.713124 0.456679 0 0 -nan
0.713286 0.456513 0 0 -nan
0.713447 0.456346 0 0 -nan
0.713609 0.45618 0 0 -nan
0.713772 0.456014 0 0 -nan
0.713936 0.455848 0 0 -nan
0.7141 0.455681 0 0 -nan
0.714264 0.455515 0 0 -nan
0.714429 0.455349 0 0 -nan
0.714594 0.455183 0 0 -nan
0.71476 0.455017 0 0 -nan
0.714927 0.454852 0 0 -nan
0.715094 0.454686 0 0 -nan
0.715262 0.45452 0 0 -nan
0.71543 0.454355 0 0 -nan
0.715599 0.454189 0 0 -nan
0.715769 0.454024 0 0 -nan
0.715939 0.453859 0 0 -nan
0.716109 0.453694 0 0 -nan
0.71628 0.453528 0 0 -nan
0.716452 0.453364 0 0 -nan
0.716624 0.453199 0 0 -nan
0.716797 0.453034 0 0 -nan
0.716971 0.45287 0 0 -nan
0.717145 0.452705 0 0 -nan
0.717319 0.452541 0 0 -nan
0.717494 0.452377 0 0 -nan
0.71767 0.452213 0 0 -nan
0.717847 0.452049 0 0 -nan
0.718024 0.451886 0 0 -nan
0.718201 0.451722 0 0 -nan
0.718379 0.451559 0 0 -nan
0.718558 0.451396 0 0 -nan
0.718738 0.451233 0 0 -nan
0.718918 0.451071 0 0 -nan
0.719098 0.450908 0 0 -nan
0.71928 0.450746 0 0 -nan
0.719461 0.450584 0 0 -nan
0.719644 0.450422 0 0 -nan
0.719827 0.45026 0 0 -nan
0.720011 0.450099 0 0 -nan
0.720195 0.449938 0 0 -nan
0.72038 0.449777 0 0 -nan
0.720566 0.449616 0 0 -nan
0.720752 0.449455 0 0 -nan
0.720939 0.449295 0 0 -nan
0.721126 0.449135 0 0 -nan
0.721315 0.448975 0 0 -nan
0.721503 0.448815 0 0 -nan
0.721693 0.448656 0 0 -nan
0.721883 0.448497 0 0 -nan
0.722074 0.448338 0 0 -nan
0.722265 0.44818 0 0 -nan
0.722457 0.448022 0 0 -nan
0.72265 0.447864 0 0 -nan
0.722843 0.447706 0 0 -nan
0.723037 0.447549 0 0 -nan
0.723232 0.447392 0 0 -nan
0.723427 0.447235 0 0 -nan
0.723623 0.447078 0 0 -nan
0.723819 0.446922 0 0 -nan
0.724017 0.446767 0 0 -nan
0.724214 0.446611 0 0 -nan
0.724413 0.446456 0 0 -nan
0.724612 0.446301 0 0 -nan
0.724812 0.446147 0 0 -nan
0.725012 0.445993 0 0 -nan
0.725213 0.445839 0 0 -nan
0.725415 0.445686 0 0 -nan
0.725617 0.445533 0 0 -nan
0.72582 0.445381 0 0 -nan
0.726024 0.445229 0 0 -nan
0.726228 0.445077 0 0 -nan
0.726433 0.444926 0 0 -nan
0.726638 0.444775 0 0 -nan
0.726844 0.444625 0 0 -nan
0.727051 0.444475 0 0 -nan
0.727258 0.444326 0 0 -nan
0.727466 0.444177 0 0 -nan
0.727675 0.444028 0 0 -nan
0.727884 0.44388 0 0 -nan
0.728094 0.443732 0 0 -nan
0.728304 0.443585 0 0 -nan
0.728515 0.443439 0 0 -nan
0.728726 0.443293 0 0 -nan
0.728938 0.443147 0 0 -nan
0.729151 0.443002 0 0 -nan
0.729364 0.442857 0 0 -nan
0.729578 0.442713 0 0 -nan
0.729792 0.442569 0 0 -nan
0.730007 0.442426 0 0 -nan
0.730222 0.442284 0 0 -nan
0.730438 0.442142 0 0 -nan
0.730655 0.442 0 0 -nan
0.730872 0.441859 0 0 -nan
0.731089 0.441719 0 0 -nan
0.731307 0.441579 0 0 -nan
0.731526 0.44144 0 0 -nan
0.731745 0.441301 0 0 -nan
0.731965 0.441163 0 0 -nan
0.732185 0.441025 0 0 -nan
0.732406 0.440888 0 0 -nan
0.732627 0.440752 0 0 -nan
0.732849 0.440616 0 0 -nan
0.733071 0.44048 0 0 -nan
0.733294 0.440346 0 0 -nan
0.733517 0.440211 0 0 -nan
0.73374 0.440078 0 0 -nan
0.733965 0.439945 0 0 -nan
0.734189 0.439812 0 0 -nan
0.734414 0.439681 0 0 -nan
0.73464 0.439549 0 0 -nan
0.734866 0.439419 0 0 -nan
0.735092 0.439289 0 0 -nan
0.735319 0.439159 0 0 -nan
0.735546 0.439031 0 0 -nan
0.735774 0.438903 0 0 -nan
0.736002 0.438775 0 0 -nan
0.73623 0.438648 0 0 -nan
0.736459 0.438522 0 0 -nan
0.736688 0.438397 0 0 -nan
0.736918 0.438272 0 0 -nan
0.737148 0.438148 0 0 -nan
0.737378 0.438024 0 0 -nan
0.737609 0.437901 0 0 -nan
0.73784 0.437779 0 0 -nan
0.738072 0.437658 0 0 -nan
0.738304 0.437537 0 0 -nan
0.738536 0.437417 0 0 -nan
0.738768 0.437298 0 0 -nan
0.739001 0.437179 0 0 -nan
0.739235 0.437061 0 0 -nan
0.739468 0.436944 0 0 -nan
0.739702 0.436827 0 0 -nan
0.739936 0.436711 0 0 -nan
0.74017 0.436596 0 0 -nan
0.740473 0.436449 0 0 -nan
0.740708 0.436335 0 0 -nan
0.740943 0.436223 0 0 -nan
0.741179 0.436111 0 0 -nan
0.741415 0.435999 0 0 -nan
0.741651 0.435889 0 0 -nan
0.741888 0.435779 0 0 -nan
0.742124 0.43567 0 0 -nan
0.742361 0.435562 0 0 -nan
0.742598 0.435454 0 0 -nan
0.742836 0.435347 0 0 -nan
0.743073 0.435241 0 0 -nan
0.743311 0.435135 0 0 -nan
0.743549 0.435031 0 0 -nan
0.743788 0.434927 0 0 -nan
0.744026 0.434823 0 0 -nan
0.744265 0.434721 0 0 -nan
0.744504 0.434619 0 0 -nan
0.744743 0.434518 0 0 -nan
0.744982 0.434417 0 0 -nan
0.745221 0.434318 0 0 -nan
0.745461 0.434219 0 0 -nan
0.745701 0.434121 0 0 -nan
0.745941 0.434023 0 0 -nan
0.746181 0.433926 0 0 -nan
0.746421 0.43383 0 0 -nan
0.746661 0.433735 0 0 -nan
0.746902 0.433641 0 0 -nan
0.747142 0.433547 0 0 -nan
0.747383 0.433454 0 0 -nan
0.747624 0.433362 0 0 -nan
0.747865 0.43327 0 0 -nan
0.748105 0.433179 0 0 -nan
0.748347 0.433089 0 0 -nan
0.748588 0.433 0 0 -nan
0.748829 0.432912 0 0 -nan
0.74907 0.432824 0 0 -nan
0.749312 0.432737 0 0 -nan
0.749553 0.43265 0 0 -nan
0.749794 0.432565 0 0 -nan
0.750036 0.43248 0 0 -nan
0.750277 0.432396 0 0 -nan
0.750519 0.432313 0 0 -nan
0.75076 0.43223 0 0 -nan
0.751002 0.432148 0 0 -nan
0.751243 0.432067 0 0 -nan
0.751485 0.431987 0 0 -nan
0.751726 0.431907 0 0 -nan
0.751968 0.431828 0 0 -nan
0.752209 0.43175 0 0 -nan
0.752451 0.431673 0 0 -nan
0.752692 0.431596 0 0 -nan
0.752934 0.43152 0 0 -nan
0.753175 0.431444 0 0 -nan
0.753417 0.43137 0 0 -nan
0.753658 0.431296 0 0 -nan
0.7539 0.431223 0 0 -nan
0.754141 0.43115 0 0 -nan
0.754382 0.431078 0 0 -nan
0.754623 0.431007 0 0 -nan
0.754865 0.430937 0 0 -nan
0.755106 0.430867 0 0 -nan
0.755347 0.430798 0 0 -nan
0.755588 0.43073 0 0 -nan
0.755828 0.430662 0 0 -nan
0.756069 0.430595 0 0 -nan
0.75631 0.430528 0 0 -nan
0.756551 0.430463 0 0 -nan
0.756791 0.430398 0 0 -nan
0.757031 0.430333 0 0 -nan
0.757272 0.43027 0 0 -nan
0.757512 0.430207 0 0 -nan
0.757752 0.430144 0 0 -nan
0.757992 0.430083 0 0 -nan
0.758232 0.430022 0 0 -nan
0.758471 0.429961 0 0 -nan
0.758711 0.429902 0 0 -nan
0.75895 0.429842 0 0 -nan
0.759189 0.429784 0 0 -nan
0.759428 0.429726 0 0 -nan
0.759667 0.429669 0 0 -nan
0.759906 0.429613 0 0 -nan
0.692727 0.453559 0 0 -nan
0.692849 0.453354 0 0 -nan
0.692971 0.453149 0 0 -nan
0.693094 0.452943 0 0 -nan
0.693218 0.452736 0 0 -nan
0.693342 0.452529 0 0 -nan
0.693466 0.452322 0 0 -nan
0.693591 0.452114 0 0 -nan
0.693717 0.451906 0 0 -nan
0.693844 0.451698 0 0 -nan
0.69397 0.451489 0 0 -nan
0.694098 0.451279 0 0 -nan
0.694226 0.45107 0 0 -nan
0.694355 0.45086 0 0 -nan
0.694484 0.450649 0 0 -nan
0.694614 0.450438 0 0 -nan
0.694744 0.450227 0 0 -nan
0.694876 0.450016 0 0 -nan
0.695007 0.449804 0 0 -nan
0.69514 0.449591 0 0 -nan
0.695273 0.449379 0 0 -nan
0.695407 0.449166 0 0 -nan
0.695541 0.448952 0 0 -nan
0.695676 0.448738 0 0 -nan
0.695812 0.448524 0 0 -nan
0.695948 0.448309 0 0 -nan
0.696086 0.448094 0 0 -nan
0.696223 0.447879 0 0 -nan
0.696362 0.447663 0 0 -nan
0.696501 0.447447 0 0 -nan
0.696641 0.447231 0 0 -nan
0.696782 0.447014 0 0 -nan
0.696924 0.446797 0 0 -nan
0.697066 0.446579 0 0 -nan
0.697209 0.446361 0 0 -nan
0.697353 0.446143 0 0 -nan
0.697497 0.445924 0 0 -nan
0.697643 0.445705 0 0 -nan
0.697789 0.445485 0 0 -nan
0.697936 0.445265 0 0 -nan
0.698083 0.445045 0 0 -nan
0.698232 0.444825 0 0 -nan
0.698381 0.444604 0 0 -nan
0.698531 0.444383 0 0 -nan
0.698682 0.444161 0 0 -nan
0.698834 0.443939 0 0 -nan
0.698986 0.443717 0 0 -nan
0.69914 0.443494 0 0 -nan
0.699294 0.443271 0 0 -nan
0.699449 0.443048 0 0 -nan
0.699605 0.442824 0 0 -nan
0.699762 0.4426 0 0 -nan
0.69992 0.442376 0 0 -nan
0.700078 0.442151 0 0 -nan
0.700238 0.441926 0 0 -nan
0.700398 0.4417 0 0 -nan
0.700559 0.441475 0 0 -nan
0.700721 0.441249 0 0 -nan
0.700884 0.441023 0 0 -nan
0.701048 0.440796 0 0 -nan
0.701213 0.440569 0 0 -nan
0.701379 0.440342 0 0 -nan
0.701545 0.440114 0 0 -nan
0.701713 0.439886 0 0 -nan
0.701882 0.439658 0 0 -nan
0.702051 0.43943 0 0 -nan
0.702221 0.439201 0 0 -nan
0.702393 0.438972 0 0 -nan
0.702565 0.438743 0 0 -nan
0.702739 0.438513 0 0 -nan
0.702913 0.438283 0 0 -nan
0.703088 0.438053 0 0 -nan
0.703265 0.437823 0 0 -nan
0.703442 0.437592 0 0 -nan
0.70362 0.437362 0 0 -nan
0.7038 0.437131 0 0 -nan
0.70398 0.436899 0 0 -nan
0.704162 0.436668 0 0 -nan
0.704344 0.436436 0 0 -nan
0.704528 0.436205 0 0 -nan
0.704713 0.435973 0 0 -nan
0.704899 0.43574 0 0 -nan
0.705086 0.435508 0 0 -nan
0.705274 0.435275 0 0 -nan
0.705463 0.435043 0 0 -nan
0.705653 0.43481 0 0 -nan
0.705845 0.434577 0 0 -nan
0.706038 0.434344 0 0 -nan
0.706232 0.43411 0 0 -nan
0.706427 0.433877 0 0 -nan
0.706623 0.433644 0 0 -nan
0.706821 0.43341 0 0 -nan
0.70702 0.433176 0 0 -nan
0.70722 0.432943 0 0 -nan
0.707422 0.432709 0 0 -nan
0.707624 0.432475 0 0 -nan
0.707828 0.432241 0 0 -nan
0.708034 0.432008 0 0 -nan
0.708241 0.431774 0 0 -nan
0.708449 0.43154 0 0 -nan
0.708658 0.431306 0 0 -nan
0.708869 0.431072 0 0 -nan
0.709082 0.430838 0 0 -nan
0.709295 0.430604 0 0 -nan
0.709511 0.43037 0 0 -nan
0.709727 0.430137 0 0 -nan
0.709945 0.429903 0 0 -nan
0.710165 0.42967 0 0 -nan
0.710386 0.429436 0 0 -nan
0.710609 0.429203 0 0 -nan
0.710833 0.42897 0 0 -nan
0.711058 0.428737 0 0 -nan
0.711286 0.428504 0 0 -nan
0.711514 0.428271 0 0 -nan
0.711745 0.428039 0 0 -nan
0.711977 0.427807 0 0 -nan
0.71221 0.427575 0 0 -nan
0.712445 0.427343 0 0 -nan
0.712682 0.427112 0 0 -nan
0.71292 0.426881 0 0 -nan
0.71316 0.42665 0 0 -nan
0.713402 0.42642 0 0 -nan
0.713645 0.42619 0 0 -nan
0.71389 0.425961 0 0 -nan
0.714136 0.425732 0 0 -nan
0.714385 0.425503 0 0 -nan
0.714634 0.425275 0 0 -nan
0.714886 0.425048 0 0 -nan
0.715139 0.424821 0 0 -nan
0.715394 0.424595 0 0 -nan
0.71565 0.424369 0 0 -nan
0.715908 0.424144 0 0 -nan
0.716168 0.42392 0 0 -nan
0.716429 0.423696 0 0 -nan
0.716693 0.423473 0 0 -nan
0.716957 0.423251 0 0 -nan
0.717223 0.42303 0 0 -nan
0.717491 0.42281 0 0 -nan
0.717761 0.42259 0 0 -nan
0.718032 0.422372 0 0 -nan
0.718305 0.422154 0 0 -nan
0.718579 0.421937 0 0 -nan
0.718855 0.421722 0 0 -nan
0.719133 0.421507 0 0 -nan
0.719412 0.421293 0 0 -nan
0.719693 0.42108 0 0 -nan
0.719975 0.420869 0 0 -nan
0.720259 0.420658 0 0 -nan
0.720544 0.420449 0 0 -nan
0.720831 0.420241 0 0 -nan
0.721119 0.420034 0 0 -nan
0.721409 0.419828 0 0 -nan
0.7217 0.419624 0 0 -nan
0.721993 0.41942 0 0 -nan
0.722287 0.419218 0 0 -nan
0.722583 0.419017 0 0 -nan
0.72288 0.418818 0 0 -nan
0.723178 0.41862 0 0 -nan
0.723478 0.418423 0 0 -nan
0.723779 0.418228 0 0 -nan
0.724081 0.418034 0 0 -nan
0.724385 0.417842 0 0 -nan
0.72469 0.417651 0 0 -nan
0.724997 0.417462 0 0 -nan
0.725304 0.417275 0 0 -nan
0.725613 0.417089 0 0 -nan
0.725923 0.416904 0 0 -nan
0.726234 0.416722 0 0 -nan
0.726546 0.416541 0 0 -nan
0.72686 0.416361 0 0 -nan
0.727174 0.416184 0 0 -nan
0.72749 0.416008 0 0 -nan
0.727806 0.415834 0 0 -nan
0.728123 0.415662 0 0 -nan
0.728442 0.415491 0 0 -nan
0.728761 0.415323 0 0 -nan
0.729081 0.415156 0 0 -nan
0.729402 0.414991 0 0 -nan
0.729818 0.414782 0 0 -nan
0.730141 0.414622 0 0 -nan
0.730465 0.414463 0 0 -nan
0.730789 0.414307 0 0 -nan
0.731114 0.414152 0 0 -nan
0.73144 0.414 0 0 -nan
0.731767 0.413849 0 0 -nan
0.732094 0.4137 0 0 -nan
0.732422 0.413553 0 0 -nan
0.73275 0.413409 0 0 -nan
0.733079 0.413266 0 0 -nan
0.733409 0.413125 0 0 -nan
0.733738 0.412986 0 0 -nan
0.734069 0.412849 0 0 -nan
0.734399 0.412714 0 0 -nan
0.73473 0.412581 0 0 -nan
0.735062 0.41245 0 0 -nan
0.735393 0.412321 0 0 -nan
0.735725 0.412194 0 0 -nan
0.736058 0.412069 0 0 -nan
0.73639 0.411945 0 0 -nan
0.736722 0.411824 0 0 -nan
0.737055 0.411705 0 0 -nan
0.737388 0.411588 0 0 -nan
0.73772 0.411473 0 0 -nan
0.738053 0.411359 0 0 -nan
0.738385 0.411248 0 0 -nan
0.738718 0.411139 0 0 -nan
0.73905 0.411031 0 0 -nan
0.739383 0.410926 0 0 -nan
0.739715 0.410822 0 0 -nan
0.740047 0.41072 0 0 -nan
0.740379 0.41062 0 0 -nan
0.74071 0.410522 0 0 -nan
0.741042 0.410426 0 0 -nan
0.741373 0.410332 0 0 -nan
0.741704 0.410239 0 0 -nan
0.742034 0.410148 0 0 -nan
0.742364 0.410059 0 0 -nan
0.742694 0.409972 0 0 -nan
0.743024 0.409886 0 0 -nan
0.743353 0.409803 0 0 -nan
0.743682 0.40972 0 0 -nan
0.74401 0.40964 0 0 -nan
0.744338 0.409561 0 0 -nan
0.744665 0.409484 0 0 -nan
0.744992 0.409408 0 0 -nan
0.745319 0.409334 0 0 -nan
0.745645 0.409261 0 0 -nan
0.74597 0.409191 0 0 -nan
0.746295 0.409121 0 0 -nan
0.74662 0.409053 0 0 -nan
0.746944 0.408987 0 0 -nan
0.747267 0.408922 0 0 -nan
0.747589 0.408859 0 0 -nan
0.747911 0.408797 0 0 -nan
0.748232 0.408736 0 0 -nan
0.748553 0.408677 0 0 -nan
0.748873 0.408619 0 0 -nan
0.749192 0.408563 0 0 -nan
0.749511 0.408508 0 0 -nan
0.749828 0.408454 0 0 -nan
0.750145 0.408402 0 0 -nan
0.750462 0.408351 0 0 -nan
0.750777 0.408301 0 0 -nan
0.751092 0.408253 0 0 -nan
0.751406 0.408205 0 0 -nan
0.75172 0.408159 0 0 -nan
0.752032 0.408114 0 0 -nan
0.752344 0.408071 0 0 -nan
0.752655 0.408028 0 0 -nan
0.752966 0.407987 0 0 -nan
0.753275 0.407946 0 0 -nan
0.753584 0.407907 0 0 -nan
0.753892 0.407869 0 0 -nan
0.7542 0.407832 0 0 -nan
0.754506 0.407796 0 0 -nan
0.754812 0.407761 0 0 -nan
0.755117 0.407727 0 0 -nan
0.755421 0.407694 0 0 -nan
0.755725 0.407662 0 0 -nan
0.756028 0.407631 0 0 -nan
0.681478 0.447902 0 0 -nan
0.681574 0.447672 0 0 -nan
0.68167 0.447442 0 0 -nan
0.681766 0.44721 0 0 -nan
0.681864 0.446978 0 0 -nan
0.681961 0.446744 0 0 -nan
0.682059 0.446511 0 0 -nan
0.682158 0.446276 0 0 -nan
0.682257 0.446041 0 0 -nan
0.682356 0.445805 0 0 -nan
0.682456 0.445568 0 0 -nan
0.682557 0.445331 0 0 -nan
0.682657 0.445093 0 0 -nan
0.682759 0.444854 0 0 -nan
0.682861 0.444614 0 0 -nan
0.682963 0.444374 0 0 -nan
0.683066 0.444133 0 0 -nan
0.683169 0.443891 0 0 -nan
0.683273 0.443649 0 0 -nan
0.683377 0.443406 0 0 -nan
0.683482 0.443162 0 0 -nan
0.683587 0.442917 0 0 -nan
0.683693 0.442672 0 0 -nan
0.6838 0.442426 0 0 -nan
0.683907 0.442179 0 0 -nan
0.684014 0.441932 0 0 -nan
0.684122 0.441684 0 0 -nan
0.68423 0.441435 0 0 -nan
0.684339 0.441185 0 0 -nan
0.684449 0.440934 0 0 -nan
0.684559 0.440683 0 0 -nan
0.684669 0.440431 0 0 -nan
0.684781 0.440179 0 0 -nan
0.684892 0.439925 0 0 -nan
0.685004 0.439671 0 0 -nan
0.685117 0.439416 0 0 -nan
0.685231 0.439161 0 0 -nan
0.685344 0.438904 0 0 -nan
0.685459 0.438647 0 0 -nan
0.685574 0.438389 0 0 -nan
0.68569 0.43813 0 0 -nan
0.685806 0.437871 0 0 -nan
0.685923 0.437611 0 0 -nan
0.68604 0.43735 0 0 -nan
0.686158 0.437088 0 0 -nan
0.686277 0.436825 0 0 -nan
0.686396 0.436561 0 0 -nan
0.686516 0.436297 0 0 -nan
0.686636 0.436032 0 0 -nan
0.686758 0.435766 0 0 -nan
0.68688 0.435499 0 0 -nan
0.687002 0.435232 0 0 -nan
0.687125 0.434963 0 0 -nan
0.687249 0.434693 0 0 -nan
0.687374 0.434423 0 0 -nan
0.687499 0.434152 0 0 -nan
0.687625 0.43388 0 0 -nan
0.687752 0.433607 0 0 -nan
0.68788 0.433333 0 0 -nan
0.688008 0.433058 0 0 -nan
0.688138 0.432782 0 0 -nan
0.688268 0.432505 0 0 -nan
0.688399 0.432227 0 0 -nan
0.68853 0.431948 0 0 -nan
0.688663 0.431669 0 0 -nan
0.688796 0.431388 0 0 -nan
0.688931 0.431106 0 0 -nan
0.689066 0.430823 0 0 -nan
0.689202 0.430539 0 0 -nan
0.68934 0.430254 0 0 -nan
0.689478 0.429967 0 0 -nan
0.689617 0.42968 0 0 -nan
0.689757 0.429392 0 0 -nan
0.689898 0.429102 0 0 -nan
0.690041 0.428811 0 0 -nan
0.690184 0.42852 0 0 -nan
0.690329 0.428227 0 0 -nan
0.690474 0.427932 0 0 -nan
0.690621 0.427637 0 0 -nan
0.690769 0.42734 0 0 -nan
0.690918 0.427043 0 0 -nan
0.691069 0.426744 0 0 -nan
0.69122 0.426444 0 0 -nan
